long,lat,label
106.16689417500004,11.693870675000028,True
106.16788349100004,11.694938425000032,True
106.16878715500008,11.693701986000065,True
106.16767568200004,11.69243481500007,True
106.16729844000008,11.692437015000053,True
106.16439719800007,11.69406302400006,True
106.16507889800005,11.694502993000071,True
106.16478893600004,11.692420609000068,True
106.16492197200004,11.69231611300006,True
106.16632348100006,11.689876808000063,True
106.16452664800003,11.689697322000027,True
106.16504497800008,11.687152301000026,True
106.16580628400004,11.687046537000072,True
106.16709098300004,11.688072242000032,True
106.16673710200008,11.687971091000064,True
106.16864724600003,11.686602252000055,True
106.16818758000004,11.686605061000025,True
106.16663200000004,11.682826982000051,True
106.16699422300007,11.682759159000057,True
106.16612193300004,11.683796579000044,True
106.16695068100006,11.685431512000036,True
106.16553624400007,11.68557504100005,True
106.16476909500004,11.683338887000048,True
106.16322125000003,11.68479784400006,True
106.16210466200005,11.68513252400004,True
106.16208947000005,11.684437543000058,True
106.16224839600004,11.683933073000048,True
106.15924585500004,11.684447065000027,True
106.15920362500005,11.684415252000065,True
106.16514301200004,11.696546820000036,True
106.16613987200007,11.695776599000055,True
106.16261233200004,11.694332925000026,True
106.16262678100009,11.695153893000054,True
106.16122777300006,11.689514725000038,True
106.15971844800004,11.688178983000055,True
106.15737291700005,11.687601296000024,True
106.15737813700008,11.687888390000069,True
106.15764402200004,11.685539765000044,True
106.15789553100007,11.685929377000036,True
106.15481777700006,11.686073703000034,True
106.15591486900009,11.686283243000048,True
106.15481597200004,11.687732821000054,True
106.15417042500007,11.68700212300007,True
106.15384158600004,11.686355474000038,True
106.15342124000004,11.68608738000006,True
106.15018386000008,11.688115854000046,True
106.14971752000008,11.68920941400006,True
106.14785768600007,11.689451348000034,True
106.14793573400004,11.689926506000065,True
106.14609359600009,11.688692186000026,True
106.14694432800007,11.689474222000058,True
106.14452225300003,11.688516790000053,True
106.14556439300009,11.688062879000029,True
106.14516569500006,11.68732281800004,True
106.14531927700004,11.687562409000066,True
106.14391291100009,11.687773329000038,True
106.14328493500004,11.687792323000052,True
106.14143505900005,11.688532723000035,True
106.14196391400009,11.688171582000052,True
106.14103563200005,11.692780173000074,True
106.14014180000004,11.69339320000006,True
106.14079982100009,11.691644147000034,True
106.14056748900003,11.69166898900005,True
106.13996446900006,11.692314466000028,True
106.13977058500006,11.693091374000062,True
106.13720290800006,11.692996591000052,True
106.13735273600008,11.693067772000065,True
106.15790461500006,11.682173115000069,True
106.15703328600004,11.682473780000066,True
106.15979792200004,11.67760073200003,True
106.15971688100007,11.676788066000029,True
106.16077113300008,11.676378034000038,True
106.16103502300005,11.677830376000031,True
106.16452804400006,11.675182939000024,True
106.16401192400008,11.67628654300006,True
106.16521238500007,11.675341036000075,True
106.16581759400005,11.677078079000069,True
106.16662604500004,11.674540653000063,True
106.16651701800004,11.676123891000032,True
106.16263524300005,11.673787116000028,True
106.16305981900005,11.675036996000074,True
106.16295807000004,11.672768034000056,True
106.16249116500006,11.669519257000047,True
106.16236562600004,11.663658750000025,True
106.16235295000008,11.662882799000045,True
106.15081914000007,11.683049607000044,True
106.15089334600005,11.681657443000065,True
106.15249698600007,11.68113644500005,True
106.15170806300004,11.679729959000042,True
106.14776018500004,11.678110056000037,True
106.14787016600008,11.678822710000077,True
106.14874602100008,11.677310359000046,True
106.14912207000005,11.677264536000052,True
106.15706049900005,11.679633375000035,True
106.15783167600004,11.680206877000046,True
106.15915640900003,11.680096281000033,True
106.15856144500005,11.67963863600005,True
106.15706244000006,11.675869808000073,True
106.15816825000007,11.676167900000053,True
106.15633269800009,11.666497434000064,True
106.15625497600008,11.667852696000068,True
106.15607255800006,11.665866324000037,True
106.15586882400004,11.664958349000074,True
106.15060149700008,11.667576567000026,True
106.14949904600007,11.668379185000047,True
106.14811460100007,11.669672778000065,True
106.14820274300008,11.67015257600002,True
106.14736997400009,11.672781003000068,True
106.14748339700007,11.672129343000051,True
106.14531712900003,11.675032258000044,True
106.14505740400004,11.674194484000054,True
106.14604270800004,11.678271942000038,True
106.14544412200009,11.676773297000068,True
106.14727806900004,11.677031085000069,True
106.14833264700007,11.677334931000075,True
106.14510176900006,11.673552332000042,True
106.14514984200008,11.673459122000054,True
106.14123208900008,11.674921053000048,True
106.14048741700007,11.675145955000062,True
106.14648119800006,11.68295753700005,True
106.14648966100005,11.683199298000034,True
106.14450141300004,11.683817832000043,True
106.14668357000004,11.68364587700006,True
106.14368896400003,11.683076269000026,True
106.14458961400004,11.682924294000031,True
106.14296327500004,11.683471161000057,True
106.14256276600008,11.682292483000026,True
106.14098072200004,11.683387550000075,True
106.14174080000004,11.683158164000076,True
106.14068418800008,11.684969636000062,True
106.14059265600008,11.684323891000076,True
106.14195249300008,11.684396093000032,True
106.14216726500005,11.68508194800006,True
106.14138516000008,11.686634835000064,True
106.14065611700003,11.686309289000064,True
106.13431660900004,11.691087755000067,True
106.13374516200008,11.691043454000068,True
106.13300740300008,11.691122477000022,True
106.13301452600005,11.690436963000025,True
106.13472459500008,11.68949286700007,True
106.13571037300004,11.689823939000064,True
106.13355335400009,11.689290473000028,True
106.13401193400004,11.689176940000038,True
106.13227390100008,11.689691638000056,True
106.13113759800007,11.688947162000034,True
106.13053703600008,11.689346009000076,True
106.13033695900003,11.689293702000043,True
106.11462870400004,11.697507209000037,True
106.11469147800004,11.697581387000072,True
106.11472168900008,11.695800714000027,True
106.11476251200008,11.696882686000038,True
106.11589769200005,11.695829934000074,True
106.11540789800004,11.695549105000056,True
106.11505448500009,11.69414776000002,True
106.11505350800007,11.693720228000076,True
106.11743442700003,11.692580600000042,True
106.11710986000008,11.69258925500003,True
106.11766060000008,11.692267266000044,True
106.11801033900008,11.692430828000056,True
106.11754038500004,11.691508273000068,True
106.11751984700004,11.691813718000049,True
106.12088482400009,11.691736966000065,True
106.12073139600004,11.691732685000034,True
106.12012872900004,11.69510356400002,True
106.12002178900008,11.693742504000056,True
106.12078074400004,11.690111857000034,True
106.11951382400008,11.69048220700006,True
106.11931873600008,11.688862952000022,True
106.11941566700004,11.689272508000045,True
106.11874933300004,11.688522857000066,True
106.11879342600008,11.687919109000063,True
106.12141847700008,11.687515486000052,True
106.12113385000004,11.687245182000026,True
106.11643145500004,11.667680326000038,True
106.11585143100007,11.667001485000071,True
106.11824303800006,11.66591840600006,True
106.11890288400008,11.664856512000028,True
106.11595362500007,11.662283696000031,True
106.11511661700006,11.661987201000043,True
106.11525653900009,11.657334168000034,True
106.11488032800008,11.657122220000076,True
106.11567594100006,11.65762324900004,True
106.11632080400004,11.658190700000034,True
106.11661102900005,11.65752672900004,True
106.11734005800008,11.655470596000043,True
106.11174604200004,11.630512018000047,True
106.11195888900004,11.631323791000057,True
106.12219388400005,11.625353119000067,True
106.12164180800004,11.625365381000051,True
106.11608176800009,11.619655514000044,True
106.11646052500004,11.620087111000032,True
106.12445159300006,11.63182021800003,True
106.12510448800003,11.63237687800006,True
106.13392351700008,11.63477456000004,True
106.13358567800007,11.634375814000066,True
106.13514850900005,11.635408977000054,True
106.13520733400009,11.635365729000055,True
106.13507735300004,11.636222598000074,True
106.13561369400009,11.63620674300006,True
106.13644559200009,11.638359665000053,True
106.13681019300007,11.63894687000004,True
106.14044722400008,11.637948210000047,True
106.14095627200004,11.638254028000064,True
106.14491664000008,11.639512194000076,True
106.14387702700007,11.639160623000066,True
106.14423893700005,11.635237526000026,True
106.14484936500008,11.636096524000038,True
106.14803314700004,11.637718642000038,True
106.14627031900004,11.637026440000056,True
106.14299916700008,11.64740697600007,True
106.14240624800004,11.647478600000056,True
106.14592277300004,11.644120993000058,True
106.14657954900008,11.644142514000066,True
106.13933464500008,11.63538883600006,True
106.14002061500008,11.634754378000023,True
106.14118396800006,11.633033093000051,True
106.14084877700007,11.633477993000042,True
106.14285302100006,11.620278622000058,True
106.14253097300008,11.619722783000045,True
106.14679083700008,11.623389175000057,True
106.14651969800008,11.623271887000044,True
106.14711708900006,11.621688353000025,True
106.14770197000009,11.62344928400006,True
106.14699054700009,11.625236538000024,True
106.14676526900008,11.626303690000045,True
106.15148773200008,11.621555062000027,True
106.15116249200008,11.61974138100004,True
106.15528701800008,11.631911629000058,True
106.15710635100004,11.631899082000077,True
106.15638775700006,11.626441825000027,True
106.15606940100008,11.62670980100006,True
106.15280170700004,11.62517400300004,True
106.15277550700004,11.625569636000025,True
106.15581448200004,11.634565268000074,True
106.15646895300004,11.634460939000064,True
106.15414673700008,11.636371765000035,True
106.15442355000005,11.637188534000074,True
106.17167835800007,11.629280767000068,True
106.17098137700005,11.629804733000071,True
106.15292669800004,11.640445130000046,True
106.15272997600005,11.640050355000028,True
106.15207735600006,11.641610135000064,True
106.15206676200006,11.642244042000073,True
106.18098254900008,11.630757144000029,True
106.18096898200008,11.630848056000048,True
106.15223475000003,11.640991664000069,True
106.15272143400004,11.641176339000026,True
106.17248682000007,11.633881330000063,True
106.17150874000004,11.633612020000044,True
106.15357116400008,11.641911960000073,True
106.15295679000008,11.641797406000023,True
106.15398770900003,11.640307420000056,True
106.15332973300008,11.64077784500006,True
106.15140698000005,11.64639352200004,True
106.15187201800006,11.646703305000074,True
106.15299135300006,11.653292242000076,True
106.15149456400007,11.652107844000057,True
106.14898739100003,11.654109275000051,True
106.14809446000004,11.654023879000022,True
106.18211460600008,11.63165007300006,True
106.18229949300007,11.631832743000077,True
106.18156172300009,11.632778028000075,True
106.18266411000008,11.632884303000026,True
106.18154807300004,11.630786772000022,True
106.18153715700004,11.630821127000049,True
106.18270915600004,11.625252439000064,True
106.18132614000007,11.625668620000056,True
106.18570268000008,11.63467416900005,True
106.18516900800005,11.63496989500004,True
106.18505306900003,11.635702367000022,True
106.18525215600005,11.635607825000022,True
106.18495660000008,11.637591539000027,True
106.18611557100007,11.637322456000048,True
106.18864042600006,11.635161332000052,True
106.18853599400006,11.634825611000052,True
106.18883981400006,11.634668425000028,True
106.18902649600004,11.63497744500006,True
106.18843977600004,11.632611446000055,True
106.19013503400004,11.633002248000023,True
106.19041507100007,11.632212522000032,True
106.19198617200004,11.631525706000048,True
106.19318410100004,11.636683492000031,True
106.19217143500003,11.635711576000062,True
106.17477963700009,11.623721507000027,True
106.17488164700006,11.623878441000045,True
106.17641592400008,11.624748683000064,True
106.17653682900004,11.624461110000029,True
106.17681308000004,11.623362107000048,True
106.17683810300008,11.623854828000049,True
106.16842181100009,11.629448613000022,True
106.16845899700007,11.630333541000027,True
106.18773982900007,11.620115855000051,True
106.18779755700005,11.620015594000051,True
106.18841701800004,11.618165253000027,True
106.18967735500009,11.617471949000048,True
106.18850908000007,11.615842619000034,True
106.18885876600007,11.616099022000071,True
106.18777342600004,11.616242077000038,True
106.18777793200007,11.615961022000022,True
106.18263954800004,11.614243239000077,True
106.18247083000004,11.614294785000029,True
106.17520537200004,11.613331307000069,True
106.17459588700007,11.613451067000028,True
106.17229343800004,11.616981958000054,True
106.17239079100004,11.616915609000046,True
106.16755889000007,11.620729395000067,True
106.16627506800006,11.620616877000032,True
106.16650818500004,11.617562526000029,True
106.16872621600004,11.616219065000053,True
106.16595683500007,11.61850091200006,True
106.16612712900007,11.61832798100005,True
106.19335841200007,11.654547298000068,True
106.19215737000007,11.655536497000073,True
106.19322672500005,11.655211494000072,True
106.19244935300009,11.656427579000024,True
106.19199822900003,11.653486263000048,True
106.19118729700004,11.653974533000053,True
106.19277866500003,11.652683067000057,True
106.19121988200004,11.653533275000028,True
106.19395173600007,11.655434151000064,True
106.19346763600004,11.655813747000025,True
106.19354149200007,11.656670676000031,True
106.19336613100006,11.656179403000069,True
106.19715876800007,11.653614712000037,True
106.19745261200006,11.653769580000072,True
106.19867732200004,11.652248766000072,True
106.19848779500006,11.653390991000038,True
106.19936645900005,11.651953001000038,True
106.19998766600008,11.652935356000055,True
106.19631885800004,11.652331194000055,True
106.19612665200005,11.652411025000047,True
106.20127488100007,11.65728265000007,True
106.20232411100004,11.656994605000024,True
106.20084822000005,11.659682398000028,True
106.20019157900003,11.659349795000026,True
106.20295866400004,11.660075476000031,True
106.20319035000004,11.659939863000034,True
106.20141671200008,11.658123852000074,True
106.20102487600008,11.65809435500006,True
106.20319826500008,11.657523242000025,True
106.20320367600004,11.658665115000076,True
106.20182251900007,11.654659414000037,True
106.20252742100008,11.654249678000042,True
106.11936312600004,11.621379087000037,True
106.12138350700008,11.622135727000057,True
106.11749445800007,11.622581060000073,True
106.11853749000004,11.622520304000034,True
106.11167237700003,11.622958493000056,True
106.11263113600006,11.622928196000032,True
106.17242469200004,11.657934702000034,True
106.17156361300005,11.655077990000052,True
106.17792966500008,11.660422635000032,True
106.17747592400008,11.659865453000066,True
106.18612873000006,11.657917563000067,True
106.18595778900004,11.657795256000044,True
106.18638582300008,11.65523708400002,True
106.18644227500003,11.65544873500005,True
106.18448409800004,11.65772009500006,True
106.18468655000004,11.658197630000076,True
106.18183783100004,11.65594330700003,True
106.18217431500004,11.655838524000046,True
106.18231185000008,11.654862674000071,True
106.18222131700009,11.654545649000056,True
106.18373119100004,11.655285929000058,True
106.18446427000003,11.654798093000068,True
106.18217360100004,11.660783967000045,True
106.18190092300004,11.660530040000026,True
106.18138747800003,11.660814553000025,True
106.18165343200008,11.660762727000076,True
106.18196657000004,11.66251881900007,True
106.18099876900004,11.662684744000046,True
106.17819169900008,11.664814484000033,True
106.17796190200004,11.66447647800004,True
106.17769557000008,11.664068260000022,True
106.17756093000008,11.66457911300006,True
106.17775353100006,11.666881242000043,True
106.17797739800004,11.667056413000068,True
106.17025000700004,11.668664702000058,True
106.17132181000004,11.669549879000044,True
106.18272495100005,11.668610251000077,True
106.18255030000005,11.668470395000044,True
106.18431848000004,11.664610652000022,True
106.18362702700004,11.665073678000056,True
106.18630178500005,11.66568593100004,True
106.18708841300008,11.665430559000072,True
106.18439824900008,11.66667179800004,True
106.18544715500008,11.66621180200002,True
106.18440351700008,11.668945054000062,True
106.18469038100004,11.669132648000073,True
106.18261444300003,11.66418877600006,True
106.18283354300009,11.664311430000057,True
106.18975947100004,11.662144056000043,True
106.18974032500005,11.662711366000051,True
106.18936838900004,11.663431329000048,True
106.18899983100005,11.66394248200004,True
106.19165089900008,11.660980621000022,True
106.19160903600005,11.660827227000029,True
106.19132018300007,11.661612650000052,True
106.19114876800006,11.661721132000023,True
106.19177319400006,11.665151541000055,True
106.19246495800007,11.66502971700004,True
106.19106234900003,11.665949918000024,True
106.19128069700008,11.665437753000049,True
106.18435695100004,11.670550485000035,True
106.18445742200004,11.670627449000053,True
106.18331379800009,11.672173795000049,True
106.18322288900004,11.672135390000053,True
106.18038800400006,11.673691220000023,True
106.18004923200004,11.67307560200004,True
106.17952381700007,11.672069541000042,True
106.17887995500008,11.671244877000047,True
106.17136279900006,11.677688752000051,True
106.17128297500004,11.676610591000042,True
106.17170932500004,11.674943984000038,True
106.17160799900005,11.673896082000056,True
106.17453376500004,11.679211881000072,True
106.17547950100004,11.679531989000054,True
106.17562257300004,11.680250658000034,True
106.17533155900009,11.679957332000072,True
106.17410663000004,11.67923565600006,True
106.17452391900008,11.679480249000052,True
106.17450519700007,11.67856378700003,True
106.17539628000009,11.679184987000042,True
106.17899526900004,11.685174284000029,True
106.17910633800004,11.684770030000038,True
106.18184063600006,11.685245208000026,True
106.18093583400008,11.686567997000054,True
106.19286098400003,11.67914307600006,True
106.19316253300008,11.678565897000055,True
106.19040302800003,11.675409770000044,True
106.19080510500004,11.675104399000077,True
106.19031992700008,11.676600273000076,True
106.19019136800004,11.676694543000051,True
106.18295284000004,11.676746618000038,True
106.18361729000009,11.677462725000057,True
106.18394538200003,11.676754711000058,True
106.18402042500009,11.67663789900007,True
106.18762810200008,11.676800265000054,True
106.18748473800008,11.677509361000034,True
106.19316506600006,11.67546354800004,True
106.19335582800004,11.675888568000062,True
106.19544309100009,11.674045848000048,True
106.19602065400004,11.673641432000068,True
106.19446469200004,11.672370004000072,True
106.19449609500003,11.672635343000024,True
106.19894518400008,11.668980143000056,True
106.19888976900006,11.668636413000058,True
106.19116522900003,11.642982834000064,True
106.19161526100004,11.642932833000032,True
106.19204732800004,11.636298628000077,True
106.19088339300004,11.636991159000049,True
106.19526318800006,11.634812799000033,True
106.19459627100008,11.635230604000071,True
106.19440290300008,11.632564547000072,True
106.19429006600006,11.632637930000044,True
106.19169969700005,11.632508864000044,True
106.19142184000005,11.633028263000028,True
106.18575215800008,11.627557295000033,True
106.18572204800004,11.628116916000067,True
106.18690667800008,11.623355634000063,True
106.18763942000004,11.623546704000034,True
106.18562797200008,11.623164083000065,True
106.18549894300008,11.622896224000044,True
106.18397964700004,11.622154935000026,True
106.18416236300004,11.622476477000076,True
106.20250513500008,11.622788405000051,True
106.20314648100003,11.623581216000048,True
106.20559660500004,11.621876065000038,True
106.20602875200007,11.621044583000073,True
106.20560874900008,11.620393830000069,True
106.20532712700005,11.620953601000052,True
106.20771220900008,11.623654164000072,True
106.20821873200003,11.623628079000072,True
106.20758598600008,11.623336103000042,True
106.20759813700003,11.622612143000026,True
106.20882331900005,11.623570322000036,True
106.20851170400005,11.624151791000031,True
106.20873418500008,11.62502960200004,True
106.20847826900005,11.625054370000043,True
106.20942270100004,11.624804174000076,True
106.21027497100005,11.624892567000074,True
106.21453113000005,11.643658839000068,True
106.21469049500008,11.643717137000069,True
106.21493208400004,11.647960664000038,True
106.21550757700004,11.64834512300007,True
106.21631403900004,11.645414876000077,True
106.21653591200004,11.647093066000023,True
106.21147825700007,11.63163952700006,True
106.21114781000004,11.632184924000056,True
106.12461126200007,11.658105333000035,True
106.12439004800007,11.65810373100004,True
106.11438589000004,11.644012686000051,True
106.11451213500004,11.643957459000037,True
106.12051455900009,11.630623319000051,True
106.12089500800003,11.62942275000006,True
106.16321118500008,11.664790805000052,True
106.16308091500008,11.66439715300004,True
106.16454696600005,11.67913141200006,True
106.16353313200004,11.679022899000074,True
106.14833087000004,11.662953619000064,True
106.14727287900008,11.661742653000031,True
106.14642895600008,11.662668955000072,True
106.14730549700003,11.663306920000023,True
106.19696460000004,11.679428310000048,True
106.19749630500009,11.680681871000049,True
106.18819990300004,11.693548962000024,True
106.18721939700004,11.693651673000032,True
